Message Length(bits), Throughput (Octet/sec)
56832, 2.9858650560480163E7
56896, 2.741923047266559E7
56960, 2.9926025554808337E7
57024, 2.921491075271021E7
57088, 2.9993275050437123E7
57152, 2.985124519471837E7
57216, 2.521515024379581E7
57280, 2.974422459382101E7
57344, 2.9835339560128532E7
57408, 2.981069213481279E7
57472, 2.9901811840018645E7
57536, 2.987715967580457E7
57600, 2.985247899961026E7
57664, 2.9828017148626953E7
57728, 2.968912002369863E7
57792, 2.9836567968643516E7
57856, 2.9869609572152536E7
57920, 2.9845208895850938E7
57984, 2.987818702722757E7
58048, 2.99110418573207E7
58112, 2.9886608626960486E7
58176, 2.986226890825319E7
58240, 2.9895120689230364E7
58304, 2.9870688771850727E7
58368, 2.984635020372098E7
58432, 2.9879076464909267E7
58496, 2.9911802726097558E7
58560, 2.9887554201814484E7
58624, 2.992021819547767E7
58688, 2.983921155496622E7
58752, 2.992860170182245E7
58816, 2.990429162378839E7
58880, 2.9880073725834087E7
58944, 2.991255206684043E7
59008, 2.9888485477178425E7
59072, 2.9864509605662283E7
59136, 2.967292345734517E7
59200, 2.9816587693001967E7
59264, 2.984894211126467E7
59328, 2.988105599071657E7
59392, 2.980137767144623E7
59456, 2.9833491224971496E7
59520, 2.986548489264081E7
59584, 2.989759831725655E7
59648, 2.987382954768554E7
59712, 2.990588301286546E7
59776, 2.9882023595280945E7
59840, 2.9858372319532484E7
59904, 2.9890306407574765E7
59968, 2.98665646677265E7
60032, 2.989843933652877E7
60096, 2.9874726585802346E7
60160, 2.9851220248019185E7
60224, 2.9883095488557648E7
60288, 2.9859498696420506E7
60352, 2.983598906857453E7
60416, 2.9922894659682546E7
60480, 2.9899386192495093E7
60544, 2.987584627834909E7
60608, 2.9852392998715434E7
60672, 2.9883916116982296E7
60736, 2.9915557114204764E7
60800, 2.989195631054596E7
60864, 2.9759669545625236E7
60928, 2.5116082735331364E7
60992, 2.9822255601452E7
61056, 2.9799230030377097E7
61120, 2.988495855613404E7
